qseqid	DB ID	Protein description	DB description	EC number	CDD ID	taxonomic_range_name	taxonomic_range	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
tr|A0LFF9|A0LFF9_SYNFM	cd07937		"Pyruvate carboxylase and Transcarboxylase 5S, carboxyltransferase domain. This family includes the carboxyltransferase domains of pyruvate carboxylase (PC) and the transcarboxylase (TC) 5S subunit.  Transcarboxylase 5S is a cobalt-dependent metalloenzyme subunit of the biotin-dependent transcarboxylase multienzyme complex. Transcarboxylase 5S transfers carbon dioxide from the 1.3S biotin to pyruvate in the second of two carboxylation reactions catalyzed by TC. The first reaction involves the transfer of carbon dioxide from methylmalonyl-CoA to the 1.3S biotin, and is catalyzed by the 12S subunit.  These two steps allow a carboxylate group to be transferred from oxaloacetate to propionyl-CoA to yield pyruvate and methylmalonyl-CoA.  The catalytic domain of transcarboxylase 5S has a canonical TIM-barrel fold with a large C-terminal extension that forms a funnel leading to the active site.  Transcarboxylase 5S forms a homodimer and there are six dimers per complex.  In addition to the catalytic domain, transcarboxylase 5S has several other domains including a carbamoyl-phosphate synthase domain, a biotin carboxylase domain, a carboxyltransferase domain, and an ATP-grasp domain.  Pyruvate carboxylase, like TC, is a biotin-dependent enzyme that catalyzes the carboxylation of pyruvate to produce oxaloacetate.  In mammals, PC has critical roles in gluconeogenesis, lipogenesis, glyceroneogenesis, and insulin secretion.  Inherited PC deficiencies are linked to serious diseases in humans such as lactic acidemia, hypoglycemia, psychomotor retardation, and death.  PC is a single-chain enzyme and is active only in its homotetrameric form.  PC has three domains, an N-terminal biotin carboxylase domain, a carboxyltransferase domain (this alignment model), and a C-terminal biotin-carboxyl carrier protein domain.  This family belongs to the DRE-TIM metallolyase superfamily.  DRE-TIM metallolyases include 2-isopropylmalate synthase (IPMS), alpha-isopropylmalate synthase (LeuA), 3-hydroxy-3-methylglutaryl-CoA lyase, homocitrate synthase, citramalate synthase, 4-hydroxy-2-oxovalerate aldolase, re-citrate synthase, transcarboxylase 5S, pyruvate carboxylase, AksA, and FrbC.  These members all share a conserved  triose-phosphate isomerase (TIM) barrel domain consisting of a core beta(8)-alpha(8) motif with the eight parallel beta strands forming an enclosed barrel surrounded by eight alpha helices.  The domain has a catalytic center containing a divalent cation-binding site formed by a cluster of invariant residues that cap the core of the barrel.  In addition, the catalytic site includes three invariant residues - an aspartate (D), an arginine (R), and a glutamate (E) - which is the basis for the domain name ""DRE-TIM""."		CDD:163675			60.289	277.0	104.0	1.0	31.0	307.0	3.0	273.0	3.52e-155	446.0
tr|A0LFJ0|A0LFJ0_SYNFM	cd01347		TonB dependent/Ligand-Gated channels are created by a monomeric 22 strand (22,24) anti-parallel beta-barrel. Ligands apparently bind to the large extracellular loops. The N-terminal 150-200 residues form a plug from the periplasmic end of barrel.   Energy (proton-motive force) and TonB-dependent conformational alteration of channel (parts of plug, and loops 7 and 8) allow passage of ligand. FepA residues 12-18 form the TonB box, which mediates the interaction with the TonB-containing  inner membrane complex. TonB preferentially interacts with ligand-bound receptors. Transport thru the channel may resemble passage thru an air lock.  In this model, ligand binding leads to closure of the extracellular end of pore, then a TonB-mediated  signal facillitates opening of the interior side of pore, deforming the N-terminal plug and allowing passage of the ligand to the periplasm. Such a mechanism would prevent the free diffusion of small molecules thru the pore.		CDD:238657			25.811	709.0	424.0	21.0	81.0	762.0	2.0	635.0	5.7e-88	288.0
tr|A0LFV7|A0LFV7_SYNFM	cl09928		N/A. This model describes a subset of formate dehydrogenase alpha chains found mainly in proteobacteria but also in Aquifex. The alpha chain contains domains for molybdopterin dinucleotide binding and molybdopterin oxidoreductase (pfam01568 and pfam00384, respectively). The holo-enzyme also contains beta and gamma subunits of 32 and 20 kDa. The enzyme catalyzes the oxidation of formate (produced from pyruvate during anaerobic growth) to carbon dioxide with the concomitant release of two electrons and two protons. The electrons are utilized mainly in the nitrate respiration by nitrate reductase. In E. coli and Salmonella, there are two forms of the formate dehydrogenase, one induced by nitrate which is strictly anaerobic (fdn), and one incuced during the transition from aerobic to anaerobic growth (fdo). This subunit is one of only three proteins in E. coli which contain selenocysteine. This model is well-defined, with a large, unpopulated trusted/noise gap. [Energy metabolism, Anaerobic, Energy metabolism, Electron transport]		CDD:447860												
tr|A0LFV7|A0LFV7_SYNFM	cl09929		N/A. This domain is found in various molybdopterin - containing oxidoreductases and tungsten formylmethanofuran dehydrogenase subunit d (FwdD) and molybdenum formylmethanofuran dehydrogenase subunit (FmdD); where the domain constitutes almost the entire subunit. The formylmethanofuran dehydrogenase catalyzes the first step in methane formation from CO2 in methanogenic archaea and has a molybdopterin dinucleotide cofactor. This domain corresponds to the C-terminal domain IV in dimethyl sulfoxide (DMSO)reductase which interacts with the 2-amino pyrimidone ring of both molybdopterin guanine dinucleotide molecules.		CDD:447861												
tr|A0LFX1|A0LFX1_SYNFM	cd00293		"universal stress protein (USP) and similar proteins. The universal stress protein (USP) is a small cytoplasmic bacterial protein whose expression is enhanced when the cell is exposed to stress agents. USP enhances the rate of cell survival during prolonged exposure to such conditions, and may provide a general ""stress endurance"" activity. The crystal structure of Haemophilus influenzae Usp reveals an alpha/beta fold similar to that of the Methanococcus jannaschii MJ0577 protein, which binds ATP, although USP lacks ATP-binding activity."		CDD:467483			42.647	136.0	76.0	2.0	4.0	138.0	1.0	135.0	2.24e-37	122.0
tr|A0LG79|A0LG79_SYNFM	cd04458		Cold-Shock Protein (CSP) contains an S1-like cold-shock domain (CSD) that is found in eukaryotes, prokaryotes, and archaea.  CSP's include the major cold-shock proteins CspA and CspB in bacteria and the eukaryotic gene regulatory factor Y-box protein. CSP expression is up-regulated by an abrupt drop in growth temperature. CSP's are also expressed under normal condition at lower level. The function of cold-shock proteins is not fully understood. They preferentially bind poly-pyrimidine region of single-stranded RNA and DNA.  CSP's are thought to bind mRNA and regulate ribosomal translation, mRNA degradation, and  the rate of transcription termination. The human Y-box protein, which contains a CSD, regulates transcription and translation of genes that contain the Y-box sequence in their promoters. This specific ssDNA-binding properties of CSD are required for the binding of Y-box protein to the promoter's Y-box sequence, thereby regulating transcription.		CDD:239905			61.905	63.0	23.0	1.0	4.0	65.0	3.0	65.0	2.18e-28	94.6
tr|A0LGH9|A0LGH9_SYNFM	cd06342		type 1 periplasmic ligand-binding domain of ABC (Atpase Binding Cassette)-type active transport systems involved in the transport of all three branched chain aliphatic amino acids (leucine, isoleucine and valine). This subgroup includes the type 1 periplasmic ligand-binding domain of ABC (Atpase Binding Cassette)-type active transport systems that are involved in the transport of all three branched chain aliphatic amino acids (leucine, isoleucine and valine). This subgroup also includes a leucine-specific binding protein (or LivK), which is very similar in sequence and structure to leucine-isoleucine-valine binding protein (LIVBP). ABC-type active transport systems are transmembrane proteins that function in the transport of diverse sets of substrates across extra- and intracellular membranes, including carbohydrates, amino acids, inorganic ions, dipeptides and oligopeptides, metabolic products, lipids and sterols, and heme, to name a few.		CDD:380565			41.471	340.0	192.0	6.0	25.0	363.0	1.0	334.0	5.5400000000000004e-121	351.0
tr|A0LGK7|A0LGK7_SYNFM	cd06347		type 1 periplasmic ligand-binding domain of uncharacterized ABC (Atpase Binding Cassette)-type active transport systems predicted to be involved in uptake of amino acids, peptides, or inorganic ions. This subgroup includes the type 1 periplasmic ligand-binding domain of uncharacterized ABC (Atpase Binding Cassette)-type active transport systems that are predicted to be involved in uptake of amino acids, peptides, or inorganic ions. This subgroup has high sequence similarity to members of the family of hydrophobic amino acid transporters (HAAT), such as leucine-isoleucine-valine binding protein (LIVBP); however, its ligand specificity has not been determined experimentally.		CDD:380570			49.552	335.0	165.0	2.0	30.0	361.0	1.0	334.0	8.15e-150	424.0
tr|A0LH28|A0LH28_SYNFM	cd10234		"nucleotide-binding domain (NBD) of Escherichia coli chaperone protein DnaK and similar proteins. This subfamily includes Escherichia coli chaperone protein DnaK (also known as heat shock 70 kDa protein/HSP70), human mitochondrial heat shock 70 kDa protein HSPA9 (also known as mitochondrial stress-70 protein; mortalin; 75 kDa glucose-regulated protein/GRP-75; HSPA9B; MOT; peptide-binding protein 74/PBP74), Saccharomyces cerevisiae stress-seventy subfamily C proteins, Ssc1p (also called import motor subunit, mitochondrial; endonuclease SceI 75 kDa subunit; mtHSP70; ENS1; endonuclease SceI 75 kDa subunit) and Ssc3p (also called extracellular mutant protein 10/Ecm10), and Saccharomyces cerevisiae Stress-seventy subfamily Q protein 1/Ssq1p (also called Ssc2p; Ssh1p; mtHSP70 homolog). They all belong to the heat shock protein 70 (HSP70) family of chaperones that assist in protein folding and assembly, and can direct incompetent ""client"" proteins towards degradation. Typically, HSP70s have a nucleotide-binding domain (NBD) and a substrate-binding domain (SBD). The nucleotide sits in a deep cleft formed between the two lobes of the NBD. The two subdomains of each lobe change conformation between ATP-bound, ADP-bound, and nucleotide-free states. ATP binding opens up the substrate-binding site; substrate-binding increases the rate of ATP hydrolysis. Hsp70 chaperone activity is regulated by various co-chaperones: J-domain proteins and nucleotide exchange factors (NEFs); for Escherichia coli DnaK, these are the DnaJ and GrpE, respectively."		CDD:466832			75.733	375.0	89.0	1.0	4.0	378.0	1.0	373.0	0.0	758.0
tr|A0LH39|A0LH39_SYNFM	cl11409		RPB11 and RPB3 subunits of RNA polymerase. DNA-directed RNA polymerase subunit L; Provisional		CDD:472176												
tr|A0LHS6|A0LHS6_SYNFM	cl25360		Beta subunit of the DMSO Reductase (DMSOR) family. This family consists of the small beta iron-sulfur (FeS) subunit of the DMSO Reductase (DMSOR) family. Members of this family also contain a large, periplasmic molybdenum-containing alpha subunit and may have a small gamma subunit as well.  Examples of heterodimeric members with alpha and beta subunits include arsenite oxidase, and tungsten-containing formate dehydrogenase (FDH-T) while   heterotrimeric members containing alpha, beta, and gamma subunits include formate dehydrogenase-N (FDH-N), and nitrate reductase (NarGHI).  The beta subunit contains four Fe4/S4 and/or Fe3/S4 clusters which transfer the electrons from the alpha subunit to a hydrophobic integral membrane protein, presumably a cytochrome containing two b-type heme groups. The reducing equivalents are then transferred to menaquinone, which finally reduces the electron-accepting enzyme system.		CDD:355383												
sp|A0LI20|RISB_SYNFM	cd09209		lumazine synthase (6,7-dimethyl-8-ribityllumazine synthase, LS), catalyzes the penultimate step in the biosynthesis of riboflavin (vitamin B2); type-I. Type-I LS, also known as RibH1, catalyzes the penultimate step in the biosynthesis of riboflavin in plants and microorganisms. LS catalyse the formation of 6,7-dimethyl-8-ribityllumazine by the condensation of 5-amino-6-ribitylamino-2,4(1H,3H)-pyrimidinedione with 3,4-dihydroxy- 2-butanone-4-phosphate. Subsequently, the lumazine intermediate dismutates to yield riboflavin and 5-amino-6-ribitylamino- 2,4(1H,3H)-pyrimidinedione, in a reaction catalyzed by riboflavin synthase synthase (RS); RS belongs to a different family of the Lumazine-synthase-like superfamily. Riboflavin is the precursor of flavin mononucleotide (FMN) and flavin adenine dinucleotide (FAD) which are essential cofactors for the catalysis of a wide range of redox reactions. These cofactors are also involved in many other processes involving DNA repair, circadian time-keeping, light sensing, and bioluminescence. Riboflavin is biosynthesized in plants, fungi and certain microorganisms; as animals lack the necessary enzymes to produce this vitamin, they acquire it from dietary sources. Type II LSs are distinct from type-I LS not only in protein sequence, but in that they exhibit different quaternary assemblies; type-I LSs form pentamers. The pathogen Brucella spp. encode both a Type-I LS and a Type-II LS called RibH1 and RibH2, respectively. RibH1/type-I LS  appears to be the functional LS in Brucella spp., whereas RibH2/type-II LS has much lower catalytic activity as LS. The pathogen Brucella spp. have both a type-I LS and a type-II LS called RibH1 and RibH2, respectively. RibH1/type-I LS appears to be a functional LS in Brucella spp., whereas RibH2/type-II LS has much lower catalytic activity as LS.		CDD:187742			66.917	133.0	44.0	0.0	15.0	147.0	1.0	133.0	5.389999999999999e-81	233.0
sp|A0LIH6|EFTU_SYNFM	cd01884		Elongation Factor Tu (EF-Tu) GTP-binding proteins. EF-Tu subfamily. This subfamily includes orthologs of translation elongation factor EF-Tu in bacteria, mitochondria, and chloroplasts. It is one of several GTP-binding translation factors found in the larger family of GTP-binding elongation factors. The eukaryotic counterpart, eukaryotic translation elongation factor 1 (eEF-1 alpha), is excluded from this family. EF-Tu is one of the most abundant proteins in bacteria, as well as, one of the most highly conserved, and in a number of species the gene is duplicated with identical function. When bound to GTP, EF-Tu can form a complex with any (correctly) aminoacylated tRNA except those for initiation and for selenocysteine, in which case EF-Tu is replaced by other factors. Transfer RNA is carried to the ribosome in these complexes for protein translation.		CDD:206671			77.041	196.0	44.0	1.0	11.0	206.0	1.0	195.0	2.29e-130	370.0
