qseqid	DB ID	Protein description	DB description	EC number	CDD ID	taxonomic_range_name	taxonomic_range	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
tr|A0LKR5|A0LKR5_SYNFM	TIGR00723	hydrolyase, tartrate beta subunit/fumarate domain protein, Fe-S type (Provisional)	hydro-lyases, Fe-S type, tartrate/fumarate subfamily, beta region. A number of Fe-S cluster-containing hydro-lyases share a conserved motif, including argininosuccinate lyase, adenylosuccinate lyase, aspartase, class I fumarate hydratase (fumarase), and tartrate dehydratase (see PROSITE:PDOC00147). This model represents a subset of closely related proteins or modules, including the E. coli tartrate dehydratase beta chain and the C-terminal region of the class I fumarase (where the N-terminal region is homologous to the tartrate dehydratase alpha chain). The activity of archaeal proteins in this subfamily has not been established.		CDD:129806	cellular organisms	131567	44.379	169.0	90.0	4.0	370.0	535.0	1.0	168.0	2.72e-77	238.0
tr|A0LKR5|A0LKR5_SYNFM	cl00851		N/A. A number of Fe-S cluster-containing hydro-lyases share a conserved motif, including argininosuccinate lyase, adenylosuccinate lyase, aspartase, class I fumarate hydratase (fumarase), and tartrate dehydratase (see PROSITE:PDOC00147). This model represents a subset of closely related proteins or modules, including the E. coli tartrate dehydratase alpha chain and the N-terminal region of the class I fumarase (where the C-terminal region is homologous to the tartrate dehydratase beta chain). The activity of archaeal proteins in this subfamily has not been established.		CDD:469955												
sp|A0LKS4|CH602_SYNFM	TIGR02348	chaperonin GroEL	chaperonin GroL. This family consists of GroEL, the larger subunit of the GroEL/GroES cytosolic chaperonin. It is found in bacteria, organelles derived from bacteria, and occasionally in the Archaea. The bacterial GroEL/GroES group I chaperonin is replaced a group II chaperonin, usually called the thermosome in the Archaeota and CCT (chaperone-containing TCP) in the Eukaryota. GroEL, thermosome subunits, and CCT subunits all fall under the scope of pfam00118. [Protein fate, Protein folding and stabilization]		CDD:274089	cellular organisms	131567	74.761	523.0	131.0	1.0	4.0	525.0	2.0	524.0	0.0	856.0
tr|A0LLE1|A0LLE1_SYNFM	cl11685		CO dehydrogenase/acetyl-CoA synthase complex beta subunit. acetyl-CoA decarbonylase/synthase complex subunit beta; Reviewed		CDD:448342												
tr|A0LLE2|A0LLE2_SYNFM	TIGR01702	anaerobic carbon-monoxide dehydrogenase catalytic subunit	carbon-monoxide dehydrogenase, catalytic subunit. This model represents the carbon-monoxide dehydrogenase catalytic subunit. This protein is related to prismane (also called hybrid cluster protein), a complex whose activity is not yet fully described; the two share similar sets of ligands to unusual metal-containing clusters.	1.2.7.4	CDD:130763	cellular organisms	131567	40.794	630.0	347.0	13.0	29.0	644.0	4.0	621.0	0.0	575.0
tr|A0LLE3|A0LLE3_SYNFM	cl46196		CO dehydrogenase/acetyl-CoA synthase delta subunit (corrinoid Fe-S protein) [Energy production and conversion]. This is the small subunit of a heterodimer which catalyzes the reaction CO + H2O + Acceptor = CO2 + Reduced acceptor and is involved in the synthesis of acetyl-CoA from CO2 and H2. [Energy metabolism, Chemoautotrophy]		CDD:480536												
sp|A0LLF8|ATPB_SYNFM	cl38936		P-loop containing Nucleoside Triphosphate Hydrolases. This family includes a wide variety of AAA domains including some that have lost essential nucleotide binding residues in the P-loop.		CDD:476819												
sp|A0LLG0|ATPA_SYNFM	TIGR00962	F0F1 ATP synthase subunit alpha	proton translocating ATP synthase, F1 alpha subunit. The sequences of ATP synthase F1 alpha and beta subunits are related and both contain a nucleotide-binding site for ATP and ADP. They have a common amino terminal domain but vary at the C-terminus. The beta chain has catalytic activity, while the alpha chain is a regulatory subunit. The alpha-subunit contains a highly conserved adenine-specific noncatalytic nucleotide-binding domain. The conserved amino acid sequence is Gly-X-X-X-X-Gly-Lys. Proton translocating ATP synthase F1, alpha subunit is homologous to proton translocating ATP synthase archaeal/vacuolar(V1), B subunit. [Energy metabolism, ATP-proton motive force interconversion]	7.1.2.2	CDD:273365	cellular organisms	131567	69.416	497.0	149.0	1.0	3.0	499.0	2.0	495.0	0.0	883.0
sp|A0LLG1|ATPD_SYNFM	cl17210		N/A. F0F1 ATP synthase subunit delta; Provisional		CDD:473074												
tr|A0LLS9|A0LLS9_SYNFM	TIGR01958	NADH-quinone oxidoreductase subunit NuoE	NADH-quinone oxidoreductase, E subunit. This model describes the E chain of complexes that resemble NADH-quinone oxidoreductases. The electron acceptor is a quinone, ubiquinone, in mitochondria and most bacteria, including Escherichia coli, where the recommended gene symbol is nuoB. This model does not identify proteins from chloroplast and cyanobacteria. [Energy metabolism, Electron transport]		CDD:131013	cellular organisms	131567	37.5	144.0	88.0	1.0	4.0	145.0	1.0	144.0	5.9999999999999995e-53	161.0
tr|A0LLT0|A0LLT0_SYNFM	cl42527		NADH-quinone oxidoreductase subunit NuoF. This model describes the F chain of complexes that resemble NADH-quinone oxidoreductases. The electron acceptor is a quinone, ubiquinone, in mitochondria and most bacteria, including Escherichia coli, where the recommended gene symbol is nuoF. This family does not have any members in chloroplast or cyanobacteria, where the quinone may be plastoquinone and NADH may be replaced by NADPH, nor in Methanosarcina, where NADH is replaced by F420H2. [Energy metabolism, Electron transport]		CDD:455872												
tr|A0LLT0|A0LLT0_SYNFM	TIGR01944	RnfABCDGE type electron transport complex subunit B	electron transport complex, RnfABCDGE type, B subunit. The six subunit complex RnfABCDGE in Rhodobacter capsulatus encodes an apparent NADH oxidoreductase responsible for electron transport to nitrogenase, necessary for nitrogen fixation. A closely related complex in E. coli, RsxABCDGE (Reducer of SoxR), reduces the 2Fe-2S-containing superoxide sensor SoxR, active as a transcription factor when oxidized. This family of putative NADH oxidoreductase complexes exists in many of the same species as the related NQR, a Na(+)-translocating NADH-quinone reductase, but is distinct. This model describes the B subunit. [Energy metabolism, Electron transport]		CDD:273887	cellular organisms	131567	28.846	52.0	37.0	0.0	552.0	603.0	110.0	161.0	7.14e-06	43.6
tr|A0LLT8|A0LLT8_SYNFM	TIGR01958	NADH-quinone oxidoreductase subunit NuoE	NADH-quinone oxidoreductase, E subunit. This model describes the E chain of complexes that resemble NADH-quinone oxidoreductases. The electron acceptor is a quinone, ubiquinone, in mitochondria and most bacteria, including Escherichia coli, where the recommended gene symbol is nuoB. This model does not identify proteins from chloroplast and cyanobacteria. [Energy metabolism, Electron transport]		CDD:131013	cellular organisms	131567	32.847	137.0	90.0	1.0	25.0	159.0	2.0	138.0	9.27e-32	109.0
tr|A0LLT9|A0LLT9_SYNFM	cl42527		NADH-quinone oxidoreductase subunit NuoF. This model describes the F chain of complexes that resemble NADH-quinone oxidoreductases. The electron acceptor is a quinone, ubiquinone, in mitochondria and most bacteria, including Escherichia coli, where the recommended gene symbol is nuoF. This family does not have any members in chloroplast or cyanobacteria, where the quinone may be plastoquinone and NADH may be replaced by NADPH, nor in Methanosarcina, where NADH is replaced by F420H2. [Energy metabolism, Electron transport]		CDD:455872												
tr|A0LLU0|A0LLU0_SYNFM	TIGR01973	NADH-quinone oxidoreductase subunit NuoG	NADH-quinone oxidoreductase, chain G. This model represents the G subunit (one of 14: A->N) of the NADH-quinone oxidoreductase complex I which generally couples NADH and ubiquinone oxidation/reduction in bacteria and mammalian mitochondria while translocating protons, but may act on NADPH and/or plastoquinone in cyanobacteria and plant chloroplasts. This model excludes related subunits from formate dehydrogenase complexes. [Energy metabolism, Electron transport]	1.6.5.11	CDD:273904	Bacteria	2	34.123	211.0	123.0	3.0	6.0	210.0	1.0	201.0	2.37e-41	145.0
tr|A0LLX0|A0LLX0_SYNFM	TIGR01785	TonB-dependent heme/hemoglobin receptor family protein (Provisional)	TonB-dependent heme/hemoglobin receptor family protein. This model represents the TonB-dependent outer membrane heme/hemoglobin receptor/transporter found in bacteria which live in contact with animals (which contain hemoglobin or other heme-bearing globins) or legumes (which contain leghemoglobin). Some species having hits to this model such as Nostoc, Caulobacter and Chlorobium do not have an obvious source of hemoglobin-like proteins in their biological niche and so the possibility exists that they act on some other substance. [Transport and binding proteins, Cations and iron carrying compounds, Transport and binding proteins, Porins]		CDD:273807	Bacteria	2	22.585	704.0	448.0	28.0	56.0	701.0	1.0	665.0	7.08e-59	208.0
tr|A0LM18|A0LM18_SYNFM	cl00546		Pyruvate ferredoxin/flavodoxin oxidoreductase. This model represents the beta subunit of indolepyruvate ferredoxin oxidoreductase, an alpha(2)/beta(2) tetramer, as found in Pyrococcus furiosus and Methanobacterium thermoautotrophicum. Cofactors for the tetramer include TPP, 4Fe4S, and 3Fe-4S. It shows considerable sequence similarity to subunits of several other ketoacid oxidoreductases.		CDD:444968												
tr|A0LM19|A0LM19_SYNFM	TIGR02179	2-oxoacid:acceptor oxidoreductase, delta subunit, pyruvate/2-ketoisovalerate family (Provisional)	2-oxoacid:acceptor oxidoreductase, delta subunit, pyruvate/2-ketoisovalerate family. A number of anaerobic and microaerophilic species lack pyruvate dehydrogenase and have instead a four subunit, oxygen-sensitive pyruvate oxidoreductase, with either ferredoxins or flavodoxins used as the acceptor. Several related four-subunit enzymes may exist in the same species. This model describes a subfamily of delta subunits, representing mostly pyruvate, 2-ketoisovalerate, and 2-oxoglutarate specific enzymes. The delta subunit is the smallest and resembles ferredoxins.		CDD:131234	cellular organisms	131567	47.436	78.0	41.0	0.0	19.0	96.0	1.0	78.0	7.74e-29	96.2
tr|A0LM20|A0LM20_SYNFM	TIGR02176	pyruvate:ferredoxin (flavodoxin) oxidoreductase	pyruvate:ferredoxin (flavodoxin) oxidoreductase, homodimeric. This model represents a single chain form of pyruvate:ferredoxin (or flavodoxin) oxidoreductase. This enzyme may transfer electrons to nitrogenase in nitrogen-fixing species. Portions of this protein are homologous to gamma subunit of the four subunit pyruvate:ferredoxin (flavodoxin) oxidoreductase.	1.2.7.1	CDD:131231	Bacteria	2	32.958	355.0	218.0	10.0	23.0	363.0	19.0	367.0	3.59e-56	196.0
tr|A0LM21|A0LM21_SYNFM	TIGR02176	pyruvate:ferredoxin (flavodoxin) oxidoreductase	pyruvate:ferredoxin (flavodoxin) oxidoreductase, homodimeric. This model represents a single chain form of pyruvate:ferredoxin (or flavodoxin) oxidoreductase. This enzyme may transfer electrons to nitrogenase in nitrogen-fixing species. Portions of this protein are homologous to gamma subunit of the four subunit pyruvate:ferredoxin (flavodoxin) oxidoreductase.	1.2.7.1	CDD:131231	Bacteria	2	24.722	360.0	177.0	11.0	31.0	307.0	807.0	1155.0	1.0600000000000001e-21	92.9
tr|A0LMD3|A0LMD3_SYNFM	cl21456		Type 2 periplasmic binding fold superfamily. This domain is often found in association with the helix-turn-helix domain HTH_41 (pfam14502). It includes YhfZ proteins from Escherichia coli and Shigella flexneri.		CDD:473866												
sp|A0LMD8|GLMM_SYNFM	cl38939		N/A. The MMP1680 protein from Methanococcus maripaludis has been characterized as the archaeal protein responsible for the second step of UDP-GlcNAc biosynthesis. This GlmM protein catalyzes the conversion of glucosamine-6-phosphate to glucosamine-1-phosphate. The first-characterized bacterial GlmM protein is modeled by TIGR01455. These two families are members of the larger phosphoglucomutase/phosphomannomutase family (characterized by three domains: pfam02878, pfam02879 and pfam02880), but are not nearest neighbors to each other. This model also includes a number of sequences from non-archaea in the Bacteroides, Chlorobi, Chloroflexi, Planctomycetes and Spirochaetes lineages. Evidence supporting their inclusion in this equivalog as having the same activity comes from genomic context and phylogenetic profiling. A large number of these organisms are known to produce exo-polysaccharide and yet only appeared to contain the GlmS enzyme of the GlmSMU pathway for UDP-GlcNAc biosynthesis (GenProp0750). In some organisms including Leptospira, this archaeal GlmM is found adjacent to the GlmS as well as a putative GlmU non-orthologous homolog. Phylogenetic profiling of the GlmS-only pattern using PPP identifies members of this archaeal GlmM family as the highest-scoring result. [Central intermediary metabolism, Amino sugars]		CDD:476822												
